#first line number of ma number of ga
#all other lines lg10[ma[eV]] log10[gag[1/GeV]] Log10[ fh300_,fexc300,fHion300,fHeion300,fcont300] 
# when fi300 were not computed by DH, it was set to  fmax={0.8000, 0.0500, 0.1300, 0.0100 ,0.01000} to be able to deal with a regular grid in CLASS
# ma={5, 6, 7, 8, 10, 15, 20, 25, 30, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 150, 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 849, 899, 951}
# loga={-15., -14.7, -14.52, -14.4, -14.3, -14.22, -14.15, -14.1, -14.05, -14., -13.7, -13.52, -13.4, -13.3, -13.22, -13.15, -13.1, -13.05, -13., -12.7, -12.52, -12.4, -12.3, -12.22, -12.15, -12.1, -12.05, -12., -11.7, -11.52, -11.4, -11.3, -11.22, -11.15, -11.1, -11.05, -11., -10.3, -10.}

38	39

0.8451	-14.05	-87.05	-86.83	-86.76	-87.94	-0.0006519
0.9031	-14.05	-87.08	-86.86	-86.79	-87.97	-0.0006519
1.	-14.05	-87.18	-86.96	-86.89	-88.07	-0.0006519
1.176	-14.05	-87.38	-87.16	-87.1	-88.27	-0.0006519
1.301	-14.05	-87.48	-87.26	-87.2	-88.37	-0.0006519
1.398	-14.05	-87.58	-0.0006519	-87.3	-88.48	-87.69
1.477	-14.05	-1.288	-1.6	-0.04086	-5.046	-1.936
1.653	-14.05	-0.6582	-0.9706	-0.206	-4.417	-1.306
1.699	-14.05	-0.6085	-0.9212	-0.2389	-4.367	-1.257
1.74	-14.05	-0.5672	-0.8798	-0.2717	-4.326	-1.216
1.778	-14.05	-0.5166	-0.8016	-0.3342	-4.107	-1.138
1.813	-14.05	-0.5046	-0.7667	-0.3609	-3.931	-1.103
1.845	-14.05	-0.497	-0.7397	-0.383	-3.766	-1.077
1.875	-14.05	-0.4969	-0.7399	-0.383	-3.765	-1.077
1.903	-14.05	-0.4935	-0.721	-0.3983	-3.611	-1.058
1.929	-14.05	-0.5018	-0.7053	-0.4027	-3.456	-1.043
1.954	-14.05	-0.5174	-0.6931	-0.3996	-3.306	-1.031
1.978	-14.05	-0.5174	-0.6931	-0.3996	-3.305	-1.032
2.	-14.05	-0.5267	-0.6749	-0.4065	-3.154	-1.014
2.176	-14.05	-0.5907	-0.6227	-0.4073	-2.47	-0.9646
2.301	-14.05	-0.6196	-0.5945	-0.4171	-2.174	-0.9412
2.398	-14.05	-0.6304	-0.5852	-0.4206	-2.036	-0.9374
2.477	-14.05	-0.6276	-0.5834	-0.4246	-1.988	-0.9378
2.544	-14.05	-0.6225	-0.5827	-0.4288	-1.96	-0.9389
2.602	-14.05	-0.6174	-0.5829	-0.432	-1.939	-0.9408
2.653	-14.05	-0.6128	-0.5832	-0.4347	-1.924	-0.9431
2.699	-14.05	-0.6038	-0.5864	-0.4375	-1.92	-0.9469
2.74	-14.05	-0.5974	-0.5882	-0.4401	-1.915	-0.9488
2.778	-14.05	-0.5943	-0.5885	-0.4427	-1.899	-0.9485
2.813	-14.05	-0.5924	-0.5884	-0.4454	-1.875	-0.9473
2.845	-14.05	-0.5867	-0.5892	-0.4505	-1.837	-0.9469
2.875	-14.05	-0.5746	-0.5919	-0.4589	-1.794	-0.9485
2.903	-14.05	-0.564	-0.5945	-0.4665	-1.757	-0.95
2.929	-14.05	-0.5552	-0.6	-0.467	-1.761	-0.9574
2.954	-14.05	-0.5471	-0.6064	-0.4652	-1.779	-0.9666
2.978	-14.05	-0.5372	-0.6151	-0.4627	-1.802	-0.978
0.699	-14.	-86.88	-86.66	-86.59	-87.77	-0.0006519
0.7782	-14.	-86.98	-86.76	-86.69	-87.87	-0.0006519
0.8451	-14.	-87.05	-86.83	-86.76	-87.94	-0.0006519
0.9031	-14.	-87.08	-86.86	-86.79	-87.97	-0.0006519
1.	-14.	-87.18	-86.96	-86.89	-88.07	-0.0006519
1.176	-14.	-87.38	-87.16	-87.1	-88.27	-0.0006519
1.301	-14.	-87.48	-87.26	-87.2	-88.37	-0.0006519
1.398	-14.	-87.58	-0.0006519	-87.3	-88.48	-87.69
1.477	-14.	-1.288	-1.6	-0.04086	-5.046	-1.936
1.653	-14.	-0.6582	-0.9706	-0.206	-4.417	-1.307
1.699	-14.	-0.6085	-0.9212	-0.2389	-4.367	-1.257
1.74	-14.	-0.567	-0.8801	-0.2717	-4.326	-1.216
1.778	-14.	-0.5164	-0.8016	-0.3342	-4.107	-1.138
1.813	-14.	-0.5045	-0.767	-0.3609	-3.931	-1.104
1.845	-14.	-0.4968	-0.7399	-0.383	-3.765	-1.077
1.875	-14.	-0.4966	-0.7402	-0.383	-3.764	-1.077
1.903	-14.	-0.4934	-0.7212	-0.3983	-3.61	-1.059
1.929	-14.	-0.5016	-0.7055	-0.4027	-3.455	-1.043
1.954	-14.	-0.5171	-0.6934	-0.3996	-3.304	-1.032
1.978	-14.	-0.517	-0.6936	-0.3997	-3.302	-1.032
2.	-14.	-0.5264	-0.6753	-0.4066	-3.151	-1.014
2.176	-14.	-0.5899	-0.6231	-0.4074	-2.469	-0.965
2.301	-14.	-0.6176	-0.5955	-0.4174	-2.174	-0.942
2.398	-14.	-0.6267	-0.5874	-0.4209	-2.03	-0.9397
2.477	-14.	-0.6218	-0.5862	-0.4256	-1.985	-0.9404
2.544	-14.	-0.6153	-0.5862	-0.4302	-1.957	-0.9423
2.602	-14.	-0.6089	-0.5867	-0.4339	-1.937	-0.9446
2.653	-14.	-0.6035	-0.5874	-0.4369	-1.924	-0.9469
2.699	-14.	-0.5945	-0.5902	-0.44	-1.92	-0.9504
2.74	-14.	-0.5901	-0.5911	-0.4427	-1.91	-0.9508
2.778	-14.	-0.5872	-0.5913	-0.4456	-1.891	-0.95
2.813	-14.	-0.5824	-0.5919	-0.4501	-1.854	-0.9496
2.845	-14.	-0.5719	-0.5947	-0.4579	-1.801	-0.9512
2.875	-14.	-0.5605	-0.5974	-0.4661	-1.759	-0.9527
2.903	-14.	-0.551	-0.6041	-0.4653	-1.772	-0.9622
2.929	-14.	-0.5421	-0.6114	-0.4633	-1.792	-0.9722
2.954	-14.	-0.5342	-0.6178	-0.4619	-1.809	-0.9817
2.978	-14.	-0.5243	-0.6269	-0.4595	-1.833	-0.9935
0.699	-13.7	-86.88	-86.66	-86.59	-87.77	-0.0006519
0.7782	-13.7	-86.98	-86.76	-86.69	-87.87	-0.0006519
0.8451	-13.7	-87.05	-86.83	-86.76	-87.94	-0.0006519
0.9031	-13.7	-87.08	-86.86	-86.79	-87.97	-0.0006519
1.	-13.7	-87.18	-86.96	-86.89	-88.07	-0.0006519
1.176	-13.7	-87.38	-87.16	-87.1	-88.27	-0.0006519
1.301	-13.7	-87.48	-87.26	-87.2	-88.37	-0.0006519
1.398	-13.7	-87.58	-0.0006519	-87.3	-88.48	-87.69
1.477	-13.7	-1.287	-1.6	-0.04086	-5.046	-1.936
1.653	-13.7	-0.657	-0.9722	-0.206	-4.417	-1.308
1.699	-13.7	-0.607	-0.9234	-0.2389	-4.367	-1.259
1.74	-13.7	-0.5653	-0.8827	-0.2718	-4.326	-1.219
1.778	-13.7	-0.5144	-0.8041	-0.3343	-4.105	-1.141
1.813	-13.7	-0.5022	-0.7696	-0.3611	-3.926	-1.106
1.845	-13.7	-0.4943	-0.7426	-0.3832	-3.756	-1.08
1.875	-13.7	-0.4936	-0.7435	-0.3833	-3.753	-1.081
1.903	-13.7	-0.49	-0.7245	-0.3986	-3.593	-1.062
1.929	-13.7	-0.498	-0.7089	-0.4032	-3.43	-1.047
1.954	-13.7	-0.5134	-0.6966	-0.4	-3.272	-1.036
1.978	-13.7	-0.5126	-0.6972	-0.4001	-3.265	-1.037
2.	-13.7	-0.5216	-0.6786	-0.4073	-3.113	-1.019
2.176	-13.7	-0.5779	-0.6293	-0.4099	-2.45	-0.9714
2.301	-13.7	-0.5882	-0.611	-0.4214	-2.188	-0.959
2.398	-13.7	-0.5814	-0.6115	-0.4282	-2.005	-0.9634
2.477	-13.7	-0.5654	-0.6164	-0.4364	-1.952	-0.9694
2.544	-13.7	-0.5553	-0.6167	-0.4424	-1.972	-0.9718
2.602	-13.7	-0.5502	-0.6151	-0.4478	-1.97	-0.971
2.653	-13.7	-0.5384	-0.6156	-0.4599	-1.892	-0.9706
2.699	-13.7	-0.524	-0.6231	-0.4647	-1.874	-0.9801
2.74	-13.7	-0.5122	-0.6343	-0.4614	-1.901	-0.997
2.778	-13.7	-0.5018	-0.6467	-0.4567	-1.924	-1.015
2.813	-13.7	-0.492	-0.6525	-0.4616	-1.892	-1.02
2.845	-13.7	-0.4835	-0.6554	-0.4683	-1.862	-1.023
2.875	-13.7	-0.4744	-0.657	-0.4766	-1.844	-1.023
2.903	-13.7	-0.4665	-0.6582	-0.4847	-1.829	-1.024
2.929	-13.7	-0.4592	-0.6594	-0.492	-1.815	-1.024
2.954	-13.7	-0.4511	-0.6621	-0.4992	-1.804	-1.025
2.978	-13.7	-0.4409	-0.6682	-0.5054	-1.802	-1.03
0.699	-13.52	-86.88	-86.66	-86.59	-87.77	-0.0006519
0.7782	-13.52	-86.98	-86.76	-86.69	-87.87	-0.0006519
0.8451	-13.52	-87.05	-86.83	-86.76	-87.94	-0.0006519
0.9031	-13.52	-87.08	-86.86	-86.79	-87.97	-0.0006519
1.	-13.52	-87.18	-86.96	-86.89	-88.07	-0.0006519
1.176	-13.52	-87.38	-87.16	-87.1	-88.27	-0.0006519
1.301	-13.52	-87.48	-87.26	-87.2	-88.37	-0.0006519
1.398	-13.52	-87.58	-0.0006519	-87.3	-88.48	-87.69
1.477	-13.52	-1.286	-1.602	-0.04086	-5.046	-1.937
1.653	-13.52	-0.655	-0.9747	-0.206	-4.417	-1.311
1.699	-13.52	-0.6045	-0.9266	-0.239	-4.368	-1.263
1.74	-13.52	-0.5622	-0.8871	-0.2719	-4.326	-1.223
1.778	-13.52	-0.5112	-0.8083	-0.3344	-4.102	-1.145
1.813	-13.52	-0.4987	-0.7737	-0.3613	-3.918	-1.111
1.845	-13.52	-0.4903	-0.7469	-0.3835	-3.741	-1.084
1.875	-13.52	-0.4887	-0.7488	-0.3836	-3.735	-1.086
1.903	-13.52	-0.4847	-0.73	-0.399	-3.565	-1.068
1.929	-13.52	-0.4921	-0.7142	-0.4038	-3.389	-1.054
1.954	-13.52	-0.5074	-0.7016	-0.4008	-3.22	-1.042
1.978	-13.52	-0.5056	-0.7031	-0.401	-3.204	-1.044
2.	-13.52	-0.5143	-0.684	-0.4084	-3.054	-1.026
2.176	-13.52	-0.556	-0.6415	-0.4139	-2.513	-0.9851
2.301	-13.52	-0.5541	-0.6304	-0.4262	-2.218	-0.9821
2.398	-13.52	-0.5429	-0.6347	-0.4351	-2.014	-0.9867
2.477	-13.52	-0.5296	-0.6371	-0.442	-2.045	-0.9914
2.544	-13.52	-0.5114	-0.6386	-0.4579	-1.981	-0.9923
2.602	-13.52	-0.4981	-0.643	-0.4642	-1.98	-1.002
2.653	-13.52	-0.488	-0.6519	-0.4629	-1.995	-1.018
2.699	-13.52	-0.4734	-0.6611	-0.4689	-1.971	-1.028
2.74	-13.52	-0.4618	-0.667	-0.4769	-1.93	-1.033
2.778	-13.52	-0.4526	-0.6714	-0.484	-1.893	-1.037
2.813	-13.52	-0.4447	-0.6755	-0.4905	-1.86	-1.04
2.845	-13.52	-0.4352	-0.6805	-0.4981	-1.836	-1.044
2.875	-13.52	-0.4253	-0.6844	-0.5071	-1.823	-1.046
2.903	-13.52	-0.4165	-0.6878	-0.5157	-1.812	-1.048
2.929	-13.52	-0.4087	-0.6908	-0.5236	-1.803	-1.049
2.954	-13.52	-0.402	-0.6936	-0.5308	-1.794	-1.051
2.978	-13.52	-0.3925	-0.7003	-0.5375	-1.793	-1.056
0.699	-13.4	-86.88	-86.66	-86.59	-87.77	-0.0006519
0.7782	-13.4	-86.98	-86.76	-86.69	-87.87	-0.0006519
0.8451	-13.4	-87.05	-86.83	-86.76	-87.94	-0.0006519
0.9031	-13.4	-87.08	-86.86	-86.79	-87.97	-0.0006519
1.	-13.4	-87.18	-86.96	-86.89	-88.07	-0.0006519
1.176	-13.4	-87.38	-87.16	-87.1	-88.27	-0.0006519
1.301	-13.4	-87.48	-87.26	-87.2	-88.37	-0.0006519
1.398	-13.4	-87.58	-0.0006519	-87.3	-88.48	-87.69
1.477	-13.4	-1.285	-1.603	-0.04086	-5.046	-1.939
1.653	-13.4	-0.6523	-0.9784	-0.2061	-4.417	-1.314
1.699	-13.4	-0.6012	-0.9314	-0.2391	-4.368	-1.267
1.74	-13.4	-0.5581	-0.8928	-0.272	-4.327	-1.228
1.778	-13.4	-0.507	-0.8139	-0.3346	-4.097	-1.15
1.813	-13.4	-0.4939	-0.7794	-0.3615	-3.907	-1.117
1.845	-13.4	-0.4851	-0.7528	-0.3839	-3.722	-1.091
1.875	-13.4	-0.4823	-0.756	-0.3842	-3.712	-1.094
1.903	-13.4	-0.4777	-0.7373	-0.3998	-3.528	-1.076
1.929	-13.4	-0.4848	-0.7212	-0.4046	-3.337	-1.062
1.954	-13.4	-0.4996	-0.7082	-0.4018	-3.152	-1.051
1.978	-13.4	-0.4968	-0.7109	-0.4021	-3.126	-1.054
2.	-13.4	-0.5047	-0.6916	-0.4101	-3.01	-1.035
2.176	-13.4	-0.533	-0.6554	-0.4183	-2.586	-1.
2.301	-13.4	-0.5255	-0.6484	-0.4317	-2.236	-1.002
2.398	-13.4	-0.5167	-0.6513	-0.439	-2.096	-1.005
2.477	-13.4	-0.4936	-0.6556	-0.4568	-2.033	-1.009
2.544	-13.4	-0.4768	-0.6607	-0.4646	-2.074	-1.023
2.602	-13.4	-0.4631	-0.6686	-0.4701	-2.061	-1.035
2.653	-13.4	-0.4522	-0.6733	-0.4794	-1.984	-1.04
2.699	-13.4	-0.4396	-0.6799	-0.4887	-1.942	-1.045
2.74	-13.4	-0.4283	-0.6863	-0.4973	-1.907	-1.051
2.778	-13.4	-0.4171	-0.6936	-0.5057	-1.879	-1.056
2.813	-13.4	-0.4079	-0.6996	-0.5134	-1.85	-1.06
2.845	-13.4	-0.3995	-0.7047	-0.5214	-1.826	-1.063
2.875	-13.4	-0.3906	-0.7086	-0.5308	-1.814	-1.065
2.903	-13.4	-0.3826	-0.7122	-0.5396	-1.805	-1.067
2.929	-13.4	-0.3756	-0.7151	-0.5476	-1.797	-1.069
2.954	-13.4	-0.3712	-0.7135	-0.5544	-1.794	-1.072
2.978	-13.4	-0.3643	-0.716	-0.561	-1.799	-1.079
0.699	-13.3	-86.88	-86.66	-86.59	-87.77	-0.0006519
0.7782	-13.3	-86.98	-86.76	-86.69	-87.87	-0.0006519
0.8451	-13.3	-87.05	-86.83	-86.76	-87.94	-0.0006519
0.9031	-13.3	-87.08	-86.86	-86.79	-87.97	-0.0006519
1.	-13.3	-87.18	-86.96	-86.89	-88.07	-0.0006519
1.176	-13.3	-87.38	-87.16	-87.1	-88.27	-0.0006519
1.301	-13.3	-87.48	-87.26	-87.2	-88.37	-0.0006519
1.398	-13.3	-87.58	-0.0006519	-87.3	-88.48	-87.69
1.477	-13.3	-1.284	-1.605	-0.04086	-5.047	-1.941
1.653	-13.3	-0.649	-0.9834	-0.2061	-4.417	-1.319
1.699	-13.3	-0.5971	-0.9374	-0.2391	-4.368	-1.273
1.74	-13.3	-0.5532	-0.9	-0.2721	-4.327	-1.235
1.778	-13.3	-0.5017	-0.8207	-0.3348	-4.092	-1.157
1.813	-13.3	-0.488	-0.7867	-0.3619	-3.893	-1.124
1.845	-13.3	-0.4786	-0.7602	-0.3845	-3.697	-1.099
1.875	-13.3	-0.4747	-0.7647	-0.3847	-3.682	-1.103
1.903	-13.3	-0.4694	-0.7464	-0.4006	-3.482	-1.087
1.929	-13.3	-0.476	-0.7303	-0.4057	-3.297	-1.072
1.954	-13.3	-0.4899	-0.7172	-0.4034	-3.16	-1.059
1.978	-13.3	-0.4852	-0.7215	-0.4043	-3.187	-1.063
2.	-13.3	-0.4923	-0.7018	-0.4129	-3.078	-1.043
2.176	-13.3	-0.5117	-0.6694	-0.4227	-2.658	-1.015
2.301	-13.3	-0.5058	-0.6611	-0.4381	-2.214	-1.011
2.398	-13.3	-0.4883	-0.6676	-0.4499	-2.094	-1.019
2.477	-13.3	-0.4675	-0.6716	-0.4627	-2.132	-1.033
2.544	-13.3	-0.4499	-0.6794	-0.4728	-2.117	-1.046
2.602	-13.3	-0.4362	-0.6855	-0.4847	-2.033	-1.051
2.653	-13.3	-0.4269	-0.6889	-0.4946	-1.96	-1.054
2.699	-13.3	-0.4124	-0.6981	-0.505	-1.931	-1.061
2.74	-13.3	-0.4	-0.7064	-0.5148	-1.903	-1.067
2.778	-13.3	-0.3898	-0.7135	-0.5237	-1.874	-1.072
2.813	-13.3	-0.3812	-0.7196	-0.5321	-1.844	-1.076
2.845	-13.3	-0.3734	-0.7245	-0.5406	-1.819	-1.079
2.875	-13.3	-0.3658	-0.727	-0.5499	-1.811	-1.082
2.903	-13.3	-0.3609	-0.7242	-0.5581	-1.809	-1.086
2.929	-13.3	-0.3564	-0.7222	-0.5658	-1.808	-1.089
2.954	-13.3	-0.3524	-0.7203	-0.5727	-1.807	-1.092
2.978	-13.3	-0.3457	-0.7231	-0.5795	-1.811	-1.1
0.699	-13.22	-86.88	-86.66	-86.59	-87.77	-0.0006519
0.7782	-13.22	-86.98	-86.76	-86.69	-87.87	-0.0006519
0.8451	-13.22	-87.05	-86.83	-86.76	-87.94	-0.0006519
0.9031	-13.22	-87.08	-86.86	-86.79	-87.97	-0.0006519
1.	-13.22	-87.18	-86.96	-86.89	-88.07	-0.0006519
1.176	-13.22	-87.38	-87.16	-87.1	-88.27	-0.0006519
1.301	-13.22	-87.48	-87.26	-87.2	-88.37	-0.0006519
1.398	-13.22	-87.58	-0.0006519	-87.3	-88.48	-87.69
1.477	-13.22	-1.282	-1.608	-0.04086	-5.047	-1.943
1.653	-13.22	-0.6451	-0.9889	-0.2061	-4.418	-1.324
1.699	-13.22	-0.5923	-0.9446	-0.2391	-4.369	-1.28
1.74	-13.22	-0.5474	-0.9087	-0.2721	-4.328	-1.244
1.778	-13.22	-0.4957	-0.8292	-0.335	-4.086	-1.165
1.813	-13.22	-0.4814	-0.7951	-0.3622	-3.878	-1.133
1.845	-13.22	-0.4713	-0.7688	-0.385	-3.669	-1.108
1.875	-13.22	-0.4661	-0.7752	-0.3854	-3.67	-1.114
1.903	-13.22	-0.4599	-0.7575	-0.4016	-3.501	-1.097
1.929	-13.22	-0.4657	-0.7414	-0.4074	-3.348	-1.081
1.954	-13.22	-0.4789	-0.7277	-0.4056	-3.225	-1.068
1.978	-13.22	-0.4731	-0.7333	-0.4067	-3.259	-1.072
2.	-13.22	-0.4796	-0.7131	-0.4158	-3.151	-1.052
2.176	-13.22	-0.4928	-0.683	-0.427	-2.696	-1.03
2.301	-13.22	-0.486	-0.6767	-0.4432	-2.217	-1.023
2.398	-13.22	-0.4667	-0.6803	-0.4566	-2.157	-1.037
2.477	-13.22	-0.4462	-0.6861	-0.4694	-2.186	-1.052
2.544	-13.22	-0.4279	-0.6944	-0.4843	-2.092	-1.06
2.602	-13.22	-0.4156	-0.6994	-0.4968	-2.011	-1.064
2.653	-13.22	-0.4038	-0.7055	-0.5082	-1.957	-1.068
2.699	-13.22	-0.3897	-0.7156	-0.5194	-1.93	-1.076
2.74	-13.22	-0.378	-0.7238	-0.5296	-1.901	-1.082
2.778	-13.22	-0.3683	-0.7307	-0.5393	-1.871	-1.086
2.813	-13.22	-0.3603	-0.7366	-0.5481	-1.84	-1.09
2.845	-13.22	-0.3561	-0.734	-0.556	-1.823	-1.094
2.875	-13.22	-0.3509	-0.7314	-0.5648	-1.821	-1.099
2.903	-13.22	-0.346	-0.7293	-0.5732	-1.82	-1.103
2.929	-13.22	-0.3416	-0.7277	-0.581	-1.819	-1.107
2.954	-13.22	-0.3335	-0.7347	-0.587	-1.837	-1.115
2.978	-13.22	-0.3214	-0.7491	-0.5928	-1.87	-1.129
0.699	-13.15	-86.88	-86.66	-86.59	-87.77	-0.0006519
0.7782	-13.15	-86.98	-86.76	-86.69	-87.87	-0.0006519
0.8451	-13.15	-87.05	-86.83	-86.76	-87.94	-0.0006519
0.9031	-13.15	-87.08	-86.86	-86.79	-87.97	-0.0006519
1.	-13.15	-87.18	-86.96	-86.89	-88.07	-0.0006519
1.176	-13.15	-87.38	-87.16	-87.1	-88.27	-0.0006519
1.301	-13.15	-87.48	-87.26	-87.2	-88.37	-0.0006519
1.398	-13.15	-87.58	-0.0006519	-87.3	-88.48	-87.69
1.477	-13.15	-1.28	-1.611	-0.04091	-5.047	-1.947
1.653	-13.15	-0.6407	-0.9957	-0.2062	-4.418	-1.331
1.699	-13.15	-0.5869	-0.9527	-0.2393	-4.369	-1.288
1.74	-13.15	-0.5411	-0.9183	-0.2723	-4.328	-1.253
1.778	-13.15	-0.4889	-0.8386	-0.3353	-4.079	-1.175
1.813	-13.15	-0.474	-0.8047	-0.3626	-3.866	-1.142
1.845	-13.15	-0.4633	-0.7791	-0.3856	-3.678	-1.118
1.875	-13.15	-0.4568	-0.7875	-0.3862	-3.696	-1.126
1.903	-13.15	-0.45	-0.7701	-0.4027	-3.54	-1.108
1.929	-13.15	-0.4551	-0.7533	-0.409	-3.402	-1.092
1.954	-13.15	-0.4676	-0.739	-0.4079	-3.292	-1.076
1.978	-13.15	-0.461	-0.7457	-0.4093	-3.332	-1.082
2.	-13.15	-0.4671	-0.7247	-0.4188	-3.224	-1.061
2.176	-13.15	-0.4773	-0.6975	-0.4305	-2.616	-1.041
2.301	-13.15	-0.4643	-0.6962	-0.4476	-2.247	-1.039
2.398	-13.15	-0.4493	-0.6912	-0.4621	-2.223	-1.053
2.477	-13.15	-0.4274	-0.7001	-0.4786	-2.162	-1.065
2.544	-13.15	-0.4105	-0.7075	-0.494	-2.071	-1.072
2.602	-13.15	-0.3962	-0.7147	-0.5079	-2.011	-1.078
2.653	-13.15	-0.3848	-0.7208	-0.5201	-1.957	-1.081
2.699	-13.15	-0.3712	-0.7307	-0.5318	-1.929	-1.089
2.74	-13.15	-0.36	-0.739	-0.5427	-1.9	-1.095
2.778	-13.15	-0.3514	-0.7442	-0.5525	-1.871	-1.1
2.813	-13.15	-0.3472	-0.7416	-0.561	-1.848	-1.105
2.845	-13.15	-0.3436	-0.738	-0.5688	-1.832	-1.109
2.875	-13.15	-0.3386	-0.7357	-0.5779	-1.83	-1.114
2.903	-13.15	-0.331	-0.7397	-0.5855	-1.843	-1.121
2.929	-13.15	-0.3202	-0.7515	-0.5921	-1.873	-1.133
2.954	-13.15	-0.3107	-0.7625	-0.5984	-1.9	-1.143
2.978	-13.15	-0.2991	-0.777	-0.6055	-1.927	-1.159
0.699	-13.1	-86.88	-86.66	-86.59	-87.77	-0.0006519
0.7782	-13.1	-86.98	-86.76	-86.69	-87.87	-0.0006519
0.8451	-13.1	-87.05	-86.83	-86.76	-87.94	-0.0006519
0.9031	-13.1	-87.08	-86.86	-86.79	-87.97	-0.0006519
1.	-13.1	-87.18	-86.96	-86.89	-88.07	-0.0006519
1.176	-13.1	-87.38	-87.16	-87.1	-88.27	-0.0006519
1.301	-13.1	-87.48	-87.26	-87.2	-88.37	-0.0006519
1.398	-13.1	-87.58	-0.0006519	-87.3	-88.48	-87.69
1.477	-13.1	-1.278	-1.614	-0.04091	-5.047	-1.95
1.653	-13.1	-0.6358	-1.003	-0.2063	-4.419	-1.338
1.699	-13.1	-0.581	-0.9618	-0.2394	-4.37	-1.297
1.74	-13.1	-0.5343	-0.9296	-0.2724	-4.329	-1.264
1.778	-13.1	-0.4817	-0.8492	-0.3355	-4.079	-1.185
1.813	-13.1	-0.4662	-0.8159	-0.363	-3.879	-1.153
1.845	-13.1	-0.4548	-0.7905	-0.3863	-3.701	-1.128
1.875	-13.1	-0.4472	-0.8008	-0.3869	-3.723	-1.138
1.903	-13.1	-0.4399	-0.7833	-0.404	-3.58	-1.12
1.929	-13.1	-0.4444	-0.766	-0.4108	-3.458	-1.102
1.954	-13.1	-0.4566	-0.7506	-0.4103	-3.36	-1.086
1.978	-13.1	-0.4494	-0.7585	-0.4118	-3.406	-1.092
2.	-13.1	-0.4551	-0.7366	-0.4218	-3.298	-1.07
2.176	-13.1	-0.4639	-0.7104	-0.4337	-2.545	-1.052
2.301	-13.1	-0.4475	-0.7106	-0.4514	-2.267	-1.056
2.398	-13.1	-0.4336	-0.7025	-0.4683	-2.246	-1.067
2.477	-13.1	-0.4118	-0.7122	-0.4866	-2.142	-1.077
2.544	-13.1	-0.3946	-0.7206	-0.5031	-2.065	-1.084
2.602	-13.1	-0.3796	-0.7286	-0.518	-2.013	-1.09
2.653	-13.1	-0.3688	-0.7345	-0.5308	-1.958	-1.093
2.699	-13.1	-0.3558	-0.7445	-0.543	-1.93	-1.1
2.74	-13.1	-0.3456	-0.751	-0.5542	-1.901	-1.107
2.778	-13.1	-0.3397	-0.7493	-0.5642	-1.877	-1.114
2.813	-13.1	-0.3361	-0.7459	-0.5724	-1.855	-1.119
2.845	-13.1	-0.3331	-0.7416	-0.5802	-1.84	-1.122
2.875	-13.1	-0.3226	-0.7513	-0.5879	-1.867	-1.134
2.903	-13.1	-0.311	-0.7645	-0.5952	-1.901	-1.147
2.929	-13.1	-0.3008	-0.7768	-0.6024	-1.93	-1.159
2.954	-13.1	-0.2924	-0.7844	-0.6133	-1.916	-1.165
2.978	-13.1	-0.2825	-0.7953	-0.6249	-1.899	-1.176
0.699	-13.05	-86.88	-86.66	-86.59	-87.77	-0.0006519
0.7782	-13.05	-86.98	-86.76	-86.69	-87.87	-0.0006519
0.8451	-13.05	-87.05	-86.83	-86.76	-87.94	-0.0006519
0.9031	-13.05	-87.08	-86.86	-86.79	-87.97	-0.0006519
1.	-13.05	-87.18	-86.96	-86.89	-88.07	-0.0006519
1.176	-13.05	-87.38	-87.16	-87.1	-88.27	-0.0006519
1.301	-13.05	-87.48	-87.26	-87.2	-88.37	-0.0006519
1.398	-13.05	-87.58	-0.0006519	-87.3	-88.48	-87.69
1.477	-13.05	-1.275	-1.618	-0.04091	-5.047	-1.954
1.653	-13.05	-0.6306	-1.011	-0.2063	-4.419	-1.346
1.699	-13.05	-0.5748	-0.9718	-0.2394	-4.37	-1.306
1.74	-13.05	-0.5271	-0.9416	-0.2725	-4.328	-1.276
1.778	-13.05	-0.4743	-0.8611	-0.3357	-4.084	-1.197
1.813	-13.05	-0.4582	-0.828	-0.3634	-3.893	-1.165
1.845	-13.05	-0.4461	-0.8024	-0.387	-3.726	-1.14
1.875	-13.05	-0.4377	-0.815	-0.3876	-3.751	-1.151
1.903	-13.05	-0.4298	-0.7972	-0.4052	-3.622	-1.133
1.929	-13.05	-0.4342	-0.7791	-0.4125	-3.513	-1.113
1.954	-13.05	-0.446	-0.7625	-0.4125	-3.427	-1.095
1.978	-13.05	-0.4383	-0.7713	-0.4142	-3.477	-1.102
2.	-13.05	-0.4437	-0.7484	-0.4247	-3.369	-1.079
2.176	-13.05	-0.4498	-0.7247	-0.4372	-2.52	-1.062
2.301	-13.05	-0.4334	-0.7231	-0.4548	-2.282	-1.073
2.398	-13.05	-0.4192	-0.714	-0.475	-2.232	-1.078
2.477	-13.05	-0.3987	-0.7231	-0.4939	-2.126	-1.087
2.544	-13.05	-0.3798	-0.7335	-0.5116	-2.069	-1.096
2.602	-13.05	-0.3654	-0.7414	-0.5271	-2.016	-1.101
2.653	-13.05	-0.3551	-0.7469	-0.5405	-1.959	-1.104
2.699	-13.05	-0.3426	-0.7565	-0.5532	-1.93	-1.111
2.74	-13.05	-0.3348	-0.7565	-0.5648	-1.906	-1.12
2.778	-13.05	-0.3297	-0.7542	-0.5746	-1.883	-1.126
